review_id,product_name,product_category,source,source_url,review_title,review_text,rating,review_date,verified_purchase,helpful_votes,ingestion_timestamp,data_mode
DEMO-00077,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"After extensive daily use of the Designing Data-Intensive Applications, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-77]",4.0,2025-10-18,False,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00078,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"After extensive daily use of the Vision4K Smart Streaming Dongle, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-78]",4.0,2025-12-02,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00079,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,"Right out of the packaging, the Vision4K Smart Streaming Dongle I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-79]",2.0,2025-02-05,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00080,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations",I took a chance on the ChefMaster 8-Piece Japanese Knife Set and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-80] Check out specs at https://example.com/demo-review-data for more.,3.0,2025-05-16,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00081,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Complete waste of money,,1.0,2026-03-25,False,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00082,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"My hands-on experience with the ProGamer Wireless Mechanical Keyboard shows that flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-82]",2.0,2025-04-07,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00083,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-83]",3.0,2025-02-14,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00084,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"Right out of the packaging, the SilkTouch Ceramic Hair Straightener the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-84]",4.0,2025-03-13,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00085,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-85]",2.0,2026-07-21,True,6.0,2026-09-14T10:00:00Z,DEMO
DEMO-00086,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"I took a chance on the ProGamer Wireless Mechanical Keyboard and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-86]",5.0,2026-05-09,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00087,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Acceptable for standard use,"Here is my honest take on the UltraClean Noise-Cancelling Headphones: a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-87]",3.0,2026-03-28,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00088,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Do not buy this!,"Purchased the HydraGlow Hyaluronic Acid Facial Serum recently after comparing several options, total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-88]",1.0,2025-09-23,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00089,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"After extensive daily use of the ChefMaster 8-Piece Japanese Knife Set, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-89]",4.0,2025-11-30,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00090,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Do not buy this!,"<div><b>Do not buy this!</b>: I took a chance on the Designing Data-Intensive Applications and total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-90] <br/><span>Verified buyer.</span></div>",1.0,2025-07-22,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00091,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"My hands-on experience with the TrailBlazer Lightweight Trekking Poles shows that works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-91]",4.0,2026-08-07,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00092,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,"Loved the design, hated the durability","Purchased the UltraClean Noise-Cancelling Headphones recently after comparing several options, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-92]",2.0,2026-07-30,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00093,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"My hands-on experience with the Vision4K Smart Streaming Dongle shows that worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-93]",2.0,2026-06-25,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00094,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-94]",5.0,2026-02-01,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00095,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-95]",4.0,2025-07-23,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00096,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"We needed a reliable solution and chose the AromaBreeze Stainless Steel Espresso Maker, and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-21]",5.0,2025-10-07,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00097,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,I have been testing this The Pragmatic Programmer: 20th Anniversary for several weeks now and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-97],2.0,2025-02-09,False,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00098,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,"After extensive daily use of the HydraGlow Hyaluronic Acid Facial Serum, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-98]",5.0,2025-03-19,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00099,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,Here is my honest take on the Designing Data-Intensive Applications: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-99],5.0,2025-10-13,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00100,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Complete waste of money,"   After reading mixed feedb    ack online, I tried the UltraClean Noise-Cancelling Headphones and terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-100]   ",1.0,2025-04-10,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00101,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"Having ordered the PureAir HEPA Room Air Purifier last month, it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-101]",5.0,2025-04-18,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00102,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"We needed a reliable solution and chose the HydroFlow Insulated Stainless Water Bottle, and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-102]",2.0,2025-02-14,True,6.0,2026-09-14T10:00:00Z,DEMO
DEMO-00103,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-103]",2.0,2026-06-06,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00104,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-104]",5.0,2026-03-09,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00105,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","Having ordered the PureAir HEPA Room Air Purifier last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-105]",3.0,2025-03-07,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00106,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-106]",5.0,2026-06-09,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00107,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-107]",5.0,2025-02-26,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00108,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-108]",5.0,2026-01-19,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00109,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Difficult setup but great once working,"After reading mixed feedback online, I tried the SilkTouch Ceramic Hair Straightener and customer service was unhelpful and instructions were missing, but once I finally got it configured, performance was outstanding. [Ref: ID-109]",4.0,2026-01-05,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00110,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-110]",5.0,2025-10-17,False,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00111,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","To be completely honest about the ProGamer Wireless Mechanical Keyboard, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-111]",3.0,2025-06-18,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00112,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-112]",4.0,2026-02-08,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00113,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-113]",5.0,2026-08-06,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00114,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"My hands-on experience with the ChefMaster 8-Piece Japanese Knife Set shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-114]",3.0,2025-06-30,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00115,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-115]",3.0,2026-01-10,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00116,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Having ordered the ApexFit Resistance Band Training Set last month, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-116]",-1.0,2025-07-24,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00117,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"After extensive daily use of the UltraClean Noise-Cancelling Headphones, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-117]",3.0,2026-01-02,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00118,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"Purchased the ApexFit Resistance Band Training Set recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-118]",4.0,2026-02-10,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00119,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-119]",2.0,2025-12-15,False,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00120,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,"<div><b>Somewhat underwhelming</b>: We needed a reliable solution and chose the SilkTouch Ceramic Hair Straightener, and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-120] <br/><span>Verified buyer.</span></div>",2.0,2026-06-30,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00121,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,!!!,5.0,2025-02-17,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00122,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Here is my honest take on the Data Science from Scratch (2nd Edition): smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-122]",5.0,2025-02-27,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00123,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-123]",5.0,2025-02-23,True,4.0,2026-09-14T10:00:00Z,DEMO
DEMO-00124,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-124]",4.0,2026-04-05,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00125,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"   Here is my honest take on     the Vision4K Smart Streaming Dongle: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-125]   ",4.0,2025-11-12,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00126,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"Having ordered the Botanical Herbals Rejuvenating Night Cream last month, does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-126]",3.0,2026-08-13,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00127,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,Here is my honest take on the Designing Data-Intensive Applications: the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-127],5.0,2026-02-23,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00128,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-128]",5.0,2025-05-20,False,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00129,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"I took a chance on the Designing Data-Intensive Applications and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-129]",2.0,2026-05-10,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00130,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,Here is my honest take on the ApexFit Resistance Band Training Set: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-130],5.0,2026-09-01,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00131,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,"Regarding this ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-131]",5.0,2025-07-17,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00132,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Right out of the packaging, the Designing Data-Intensive Applications smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-132]",5.0,2025-05-03,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00133,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"To be completely honest about the SilkTouch Ceramic Hair Straightener, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-133]",4.0,2025-01-23,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00134,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"After reading mixed feedback online, I tried the PureAir HEPA Room Air Purifier and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-134]",3.0,2025-03-06,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00135,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"My hands-on experience with the PureAir HEPA Room Air Purifier shows that it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-135]",4.0,2026-04-06,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00136,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Purchased the HydroFlow Insulated Stainless Water Bottle recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-136]",2.0,2025-12-04,False,5.0,2026-09-14T10:00:00Z,DEMO
DEMO-00137,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-137]",3.0,2025-03-28,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00138,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"I have been testing this AromaBreeze Stainless Steel Espresso Maker for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-138]",5.0,2026-06-09,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00139,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-139]",5.0,2025-01-20,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00140,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Horrible quality and defective,"After reading mixed feedback online, I tried the The Pragmatic Programmer: 20th Anniversary and extremely dissatisfied. Defective parts, awful customer service, and refusing to honor the warranty. Total disaster. [Ref: ID-140]",1.0,2025-08-06,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00141,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Regarding this The Pragmatic Programmer: 20th Anniversary, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-141]",5.0,2025-09-21,True,9.0,2026-09-14T10:00:00Z,DEMO
DEMO-00142,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","Purchased the PureAir HEPA Room Air Purifier recently after comparing several options, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-142]",3.0,2025-06-30,True,5.0,2026-09-14T10:00:00Z,DEMO
DEMO-00143,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-143]",2.0,2025-07-04,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00144,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,Here is my honest take on the ApexFit Resistance Band Training Set: I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-144],2.0,2026-08-15,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00145,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Loved the design, hated the durability","After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-145]",2.0,2025-03-20,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00146,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"Here is my honest take on the Designing Data-Intensive Applications: works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-146]",4.0,2026-08-28,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00147,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Below average quality,I took a chance on the ApexFit Resistance Band Training Set and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-147],2.0,2026-08-15,False,8.0,2026-09-14T10:00:00Z,DEMO
DEMO-00148,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"To be completely honest about the ApexFit Resistance Band Training Set, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-148]",4.0,2025-11-04,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00149,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"To be completely honest about the PureAir HEPA Room Air Purifier, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-149]",4.0,2025-12-05,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00150,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"<div><b>Satisfied with this buy</b>: Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-150] <br/><span>Verified buyer.</span></div>",4.0,2026-05-11,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00151,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Acceptable for standard use,"My hands-on experience with the Designing Data-Intensive Applications shows that a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-151]",3.0,2026-04-17,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00152,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Regarding this Data Science from Scratch (2nd Edition), flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-152]",2.0,2026-03-18,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00153,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-153]",3.0,2025-06-04,True,2.0,2026-09-14T10:00:00Z,DEMO
